link,keywords,keyphrase,popular words
https://futurice.com/blog/microsoft-azure-immersion-workshops-h1-2022,"['azure', 'workshop', 'workshop', 'ai', 'analytic']","['workshops azure', 'ai azure', 'azure ai', 'learn azure']","[('azure', 19), ('|', 16), ('workshop', 12), ('registration', 9), ('ai', 8), ('9:30', 8), ('13:30', 8), ('helsinki', 8), ('8:30', 8), ('12:30', 8)]"
https://futurice.com/blog/what-is-devops,"['devop', 'dataop', 'developer', 'development', 'release']","['software devops', 'understand devops', 'devops devops', 'development devops']","[('software', 60), ('devops', 51), ('development', 29), ('release', 29), ('process', 14), ('change', 14), ('team', 14), ('start', 12), ('continuous', 12), ('agile', 11)]"
https://futurice.com/blog/breaking-the-language-barrier,"['finnish', 'lingua', 'anglophone', 'english', 'employer']","['workplace english', 'employers finnish', 'language companies', 'company language']","[('language', 30), ('finnish', 28), ('change', 22), ('international', 21), ('english', 19), ('work', 19), ('team', 19), ('people', 18), ('kwon', 17), ('organization', 16)]"
https://futurice.com/blog/a-short-introduction-to-nfts,"['nft', 'nfts', 'technology', 'gallery', 'marketability']","['nfts technologically', 'art nft', 'nft enthusiasts', 'nft culture']","[('nft', 42), ('art', 26), ('community', 19), ('question', 15), ('digital', 11), ('people', 11), ('sell', 10), ('work', 9), ('blockchain', 9), ('nfts', 8)]"
https://futurice.com/blog/if-you-had-a-choice-would-you-select-speed-over-safety,"['cyclist', 'safety', 'volvo', 'roundabout', 'traffic']","['safety cyclists', 'road safety', 'cyclists safest', 'speed safety']","[('safety', 11), ('route', 11), ('safe', 8), ('road', 5), ('cyclist', 5), ('point', 4), ('problem', 4), ('traffic', 4), ('idea', 4), ('help', 4)]"
https://futurice.com/blog/devops-engineer-what-do-they-do-and-how-to-become-one,"['devop', 'developer', 'engineer', 'devsecop', 'tech']","['devops engineers', 'devops engineer', 'career devops', 'engineer devops']","[('devops', 60), ('software', 46), ('engineer', 37), ('release', 36), ('tool', 33), ('need', 24), ('project', 19), ('skill', 18), ('development', 18), ('core', 18)]"
https://futurice.com/blog/future-thinking-and-strategic-foresight,"['future', 'future', 'foresight', 'strategic', 'plan']","['foresight future', 'envisioning future', 'strategic foresight', 'planning future']","[('future', 34), ('strategic', 12), ('business', 11), ('thinking', 8), ('scenario', 7), ('world', 7), ('foresight', 6), ('company', 6), ('action', 5), ('term', 5)]"
https://futurice.com/blog/futustories-meet-lisha-senior-designer,"['internship', 'traineeship', 'designer', 'helsinki', 'experience']","['futurice helsinki', 'internship bosch', 'job helsinki', 'helsinki lisha']","[('work', 14), ('people', 9), ('futurice', 8), ('want', 7), ('culture', 6), ('year', 6), ('help', 6), ('good', 5), ('study', 4), ('experience', 4)]"
https://futurice.com/blog/how-different-are-europes-new-energy-companies-from-their-more-established,"['competitor', 'industry', 'trend', 'sustainability', 'energy']","['companies energy', 'energy companies', 'energy industry', 'energy sector']","[('energy', 13), ('company', 13), ('new', 11), ('datum', 10), ('big', 7), ('social', 7), ('digital', 7), ('experiment', 7), ('compare', 6), ('player', 6)]"
https://futurice.com/blog/coding-a-healthier-future,"['healthcare', 'digitalization', 'client', 'agile', 'multidisciplinary']","['developer healthcare', 'healthcare sector', 'working healthcare', 'processes healthcare']","[('work', 17), ('healthcare', 12), ('sector', 12), ('need', 8), ('people', 8), ('project', 7), ('client', 7), ('thing', 7), ('new', 6), ('experience', 5)]"
https://futurice.com/blog/creating-a-partner-api-using-personal-access-tokens,"['apis', 'api', 'tokens', 'partner', 'spreader']","['partner apis', 'partner api', 'api service', 'private api']","[('api', 48), ('token', 24), ('access', 21), ('user', 15), ('create', 13), ('partner', 11), ('important', 9), ('pats', 9), ('pat', 9), ('documentation', 8)]"
https://futurice.com/blog/futustories-five-things-that-have-inspired-suvi-as-a-designer,"['inspiration', 'designer', 'supervisor', 'experience', 'futustorie']","['strategic designer', 'inspired suvi', 'experience suvi', 'career journey']","[('work', 8), ('thing', 6), ('teach', 6), ('people', 5), ('career', 5), ('learn', 5), ('design', 5), ('experience', 4), ('little', 4), ('decision', 4)]"
https://futurice.com/blog/ecosystem-assessment-unlocking-the-hidden-value-of-health-related-services,"['healthcare', 'service', 'organisation', 'innovate', 'regulatory']","['healthcare ecosystem', 'healthcare ecosystems', 'healthcare digital', 'digital healthcare']","[('ecosystem', 27), ('healthcare', 25), ('service', 18), ('digital', 15), ('value', 11), ('company', 11), ('health', 10), ('industry', 10), ('assessment', 9), ('opportunity', 9)]"
https://futurice.com/blog/beating-the-roadblocks-navigating-mobilitys-route-to-net-zero-and-zero-emissions,"['mobility', 'technology', 'infrastructure', '2050', 'development']","['developments mobility', 'zero mobility', 'development mobility', 'mobility sector']","[('ev', 19), ('mobility', 16), ('zero', 13), ('sector', 12), ('charge', 12), ('consumer', 11), ('company', 8), ('new', 8), ('transition', 7), ('net', 6)]"
https://futurice.com/blog/building-better-patient-journeys-for-cancer-patients-and-their-relatives,"['patient', 'health', 'oncology', 'journey', 'futurice']","['connected health', 'health kit', 'patient journey', 'patient journeys']","[('patient', 19), ('health', 15), ('kit', 15), ('connected', 13), ('journey', 10), ('cancer', 9), ('service', 9), ('relative', 8), ('need', 8), ('use', 7)]"
https://futurice.com/blog/10-signs-to-indicate-you-are-a-senior-designer,"['sign', 'designer', 'senior', 'skill', 'advance']","['junior designers', 'senior designer', 'junior designer', 'advancing career']","[('design', 22), ('user', 15), ('designer', 13), ('understand', 13), ('experience', 10), ('\n', 8), ('developer', 7), ('project', 7), ('skill', 6), ('senior', 5)]"
https://futurice.com/blog/we-know-where-but-we-need-data-for-when,"['cycle', 'route', 'traffic', 'stockholm', 'safe']","['cycling routes', 'bicycle routes', 'route cycling', 'safest route']","[('datum', 16), ('safe', 13), ('route', 13), ('accident', 7), ('place', 6), ('cyclist', 5), ('need', 5), ('city', 5), ('able', 5), ('fast', 4)]"
https://futurice.com/blog/futustories-meet-gian-managing-director-berlin,"['manage', 'developer', 'develop', 'gian', 'skill']","['gian managing', 'developers berlin', 'berlin managing', 'software developers']","[('culture', 10), ('people', 9), ('today', 8), ('grow', 7), ('like', 7), ('developer', 6), ('diverse', 6), ('community', 6), ('work', 6), ('experience', 6)]"
https://futurice.com/blog/what-is-automl-and-how-can-it-be-applied-to-practice,"['automl', 'automate', 'automate', 'automation', 'autokera']","['learning automl', 'automl meaning', 'meaning automl', 'practice automl']","[('automl', 48), ('datum', 27), ('model', 24), ('learning', 21), ('use', 18), ('classification', 18), ('label', 15), ('machine', 14), ('train', 14), ('support', 13)]"
https://futurice.com/blog/futurice-academy,"['internship', 'academy', 'helsinki', 'apply', 'onboarde']","['internship helsinki', 'futurice academy', 'academy futurice', 'tampere helsinki']","[('project', 19), ('work', 13), ('futurice', 12), ('academy', 11), ('program', 9), ('application', 9), ('time', 8), ('q', 8), ('period', 7), ('learn', 7)]"
https://futurice.com/blog/does-patent-data-suggest-europes-biggest-energy-providers-are-adapting-their,"['sustainability', 'emission', 'innovate', 'patent', 'energy']","['energy companies', 'energy industry', 'energy providers', 'energy sector']","[('energy', 32), ('company', 26), ('patent', 24), ('sustainability', 13), ('ip', 12), ('relate', 10), ('datum', 8), ('climate', 7), ('big', 6), ('change', 6)]"
https://futurice.com/blog/improved-accessibility-is-key-to-a-better-mobility-experience,"['accessibility', 'accessible', 'mobility', 'mobile', 'journey']","['accessibility mobility', 'users accessibility', 'accessibility addressed', 'accessibility products']","[('accessibility', 21), ('mobility', 21), ('user', 21), ('service', 19), ('experience', 13), ('create', 9), ('accessible', 9), ('technology', 9), ('like', 9), ('disability', 9)]"
https://futurice.com/blog/product-vs-project,"['project', 'product', 'software', 'development', 'difference']","['products projects', 'product development', 'software projects', 'project product']","[('project', 55), ('product', 46), ('software', 28), ('approach', 19), ('need', 16), ('risk', 14), ('people', 9), ('work', 9), ('time', 9), ('example', 7)]"
https://futurice.com/blog/futustories-meet-tuomas-senior-business-designer,"['marketing', 'futuricean', 'development', 'skill', 'tuoma']","['joining futurice', 'playing business', 'industries futurice', 'performance marketing']","[('work', 9), ('team', 8), ('futurice', 7), ('business', 6), ('like', 6), ('learn', 6), ('marketing', 5), ('great', 5), ('tuomas', 4), ('product', 4)]"
https://futurice.com/blog/futurice-invests-in-vuono-group,"['vuonogroup', 'vuono', 'futurice', 'founder', 'tech']","['futurice companies', 'founders vuono', 'ceo vuono', 'vuonogroup com']","[('futurice', 14), ('vuono', 10), ('group', 10), ('company', 10), ('family', 6), ('engineering', 5), ('process', 5), ('business', 4), ('client', 4), ('ari', 4)]"
https://futurice.com/blog/as-micromobility-matures-controversy-turns-into-collaboration,"['mobility', 'scooter', 'micromoblity', 'bike', 'uber']","['mobility skyrocketing', 'journeys micromobility', 'new mobility', 'mobility ecosystem']","[('mobility', 36), ('new', 27), ('city', 25), ('need', 21), ('ecosystem', 15), ('service', 15), ('user', 14), ('people', 13), ('way', 12), ('travel', 11)]"
https://futurice.com/blog/my-week-futu,"['code', 'vision', 'camera', 'student', 'arttu']","['computer vision', 'camera detect', 'vision project', 'student arttu']","[('work', 6), ('week', 5), ('futu', 4), ('futurice', 3), ('school', 3), ('office', 3), ('code', 3), ('day', 3), ('15', 2), ('year', 2)]"
https://futurice.com/blog/future-of-retail-2030-explore-data-driven-growth-opportunities,"['retail', 'grocery', 'future', 'shopping', 'commodity']","['future retail', 'future consumers', 'retail innovations', 'retail 2030']","[('retail', 13), ('future', 12), ('consumer', 8), ('service', 7), ('vision', 6), ('scenario', 6), ('people', 6), ('buy', 5), ('create', 5), ('customer', 5)]"
https://futurice.com/blog/how-to-make-remote-work-actually-work,"['remotely', 'agile', 'communication', 'client', 'futurice']","['remote work', 'work remotely', 'tasks remote', 'remote tech']","[('work', 30), ('remote', 13), ('futurice', 7), ('client', 5), ('team', 5), ('time', 5), ('lot', 5), ('support', 5), ('actually', 4), ('good', 4)]"
https://futurice.com/blog/sustainability-at-large-energy-companies-does-talk-translate-into-actions,"['sustainability', 'energy', 'blog', 'trend', 'insight']","['sustainability talk', 'sustainability buzzwords', 'sustainability action', 'sustainability communications']","[('company', 22), ('action', 20), ('sustainability', 17), ('talk', 15), ('energy', 12), ('datum', 12), ('social', 11), ('medium', 9), ('area', 8), ('post', 7)]"
https://futurice.com/blog/futustories-meet-theresa-office-and-feel-good-manager,"['manager', 'management', 'act', 'office', 'wellbee']","['manager work', 'office manager', 'manager office', 'manager theresa']","[('office', 13), ('like', 11), ('people', 11), ('work', 10), ('feel', 9), ('good', 8), ('learn', 7), ('take', 6), ('journey', 6), ('futurice', 6)]"
https://futurice.com/blog/six-inspirational-ways-to-make-money-with-data,"['datum', 'commercialize', 'business', 'ecommerce', 'acquisition']","['data business', 'data commercialization', 'commercialize data', 'data businesses']","[('datum', 65), ('company', 39), ('customer', 20), ('sale', 19), ('business', 16), ('sell', 16), ('player', 12), ('new', 11), ('value', 10), ('help', 9)]"
https://futurice.com/blog/chasing-a-vision,"['engineering', 'develop', 'consultant', 'issue', 'sustainable']","['software development', 'software engineering', 'engineering issues', 'business issues']","[('approach', 13), ('software', 11), ('team', 11), ('problem', 9), ('product', 9), ('vision', 8), ('create', 8), ('engineering', 6), ('issue', 6), ('iterative', 6)]"
https://futurice.com/blog/making-vehicle-aftersales-a-more-positive-experience-for-everyone-involved,"['automotive', 'vehicle', 'oem', 'mobility', 'aftermarket']","['experiences vehicle', 'experience vehicle', 'customer vehicle', 'vehicle aftersales']","[('customer', 15), ('vehicle', 14), ('aftersale', 13), ('process', 12), ('experience', 11), ('new', 10), ('employee', 10), ('interaction', 10), ('service', 9), ('tool', 9)]"
https://futurice.com/blog/futustories-meet-eeva-head-of-strategy-and-culture,"['tech', 'motivate', 'eeva', 'passionate', 'organisation']","['eeva passionate', 'passionate work', 'feeling colleagues', 'future eeva']","[('work', 17), ('people', 8), ('culture', 7), ('future', 7), ('way', 7), ('leader', 6), ('shape', 6), ('strategy', 5), ('tech', 5), ('industry', 5)]"
https://futurice.com/blog/understanding-how-companies-really-talk-about-sustainability-an-experiment,"['sustainability', 'organisation', 'stakeholder', 'datum', 'insight']","['insights organisations', 'sustainability data', 'analysed sustainability', 'exploring sustainability']","[('sustainability', 14), ('company', 10), ('datum', 10), ('client', 7), ('experiment', 6), ('post', 6), ('disconnection', 6), ('social', 6), ('medium', 5), ('digital', 4)]"
https://futurice.com/blog/for-bicyclists-democratizing-data-is-a-matter-of-life-and-death,"['cyclist', 'datum', 'mobility', 'stockholm', 'strada']","['traffic sweden', 'data swedish', 'swedish traffic', 'accident data']","[('datum', 28), ('strategy', 6), ('\n', 6), ('company', 6), ('national', 5), ('access', 5), ('share', 5), ('swedish', 4), ('futurice', 4), ('traffic', 4)]"
